data_pregao,data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-01-05,2023-01-20,91.16,VALEA947-2023-91.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,2.4,ATM,2.9817665790769965,2.233095
2023-01-05,2023-01-20,106.16,VALEA95-2023-106.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,0.06,OTM,0.07301525366436623,0.08076215
2023-01-05,2023-01-20,74.16,VALEA96-2023-74.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,15.38,ITM,17.344861489580538,16.757078
2023-01-05,2023-01-20,93.16,VALEA967-2023-93.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,1.47,ATM,2.078110930452034,1.3125949
2023-01-05,2023-01-20,97.16,VALEA974-2023-97.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,0.51,OTM,0.8927058522325808,0.45880967
2023-01-05,2023-01-20,76.16,VALEA98-2023-76.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,15.3,ITM,15.371148745453993,14.923664
2023-01-05,2023-01-20,98.16,VALEA984-2023-98.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,0.38,OTM,0.7041821981054746,0.37948567
2023-01-05,2023-01-20,95.16,VALEA987-2023-95.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,0.88,ATM,1.3905484180111678,0.8275944
2023-01-05,2023-01-20,99.16,VALEA994-2023-99.16,0.05952380952380952,90.9,0.13649989315282562,0.310163790847577,0.28,OTM,0.5497235630790716,0.3187151
2023-01-05,2023-02-17,101.41,VALEB101-2023-101.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.89,OTM,1.8185092744311042,1.0231389
2023-01-05,2023-02-17,103.41,VALEB103-2023-103.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.64,OTM,1.4112625099200322,0.7379695
2023-01-05,2023-02-17,109.41,VALEB109-2023-109.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.22,OTM,0.6184934582246697,0.30550718
2023-01-05,2023-02-17,111.41,VALEB111-2023-111.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.15,OTM,0.4602928318445434,0.23898906
2023-01-05,2023-02-17,119.41,VALEB119-2023-119.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.02,OTM,0.1286123109102193,0.07760489
2023-01-05,2023-02-17,121.41,VALEB121-2023-121.41,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,0.03,OTM,0.09150529312708588,0.05518812
2023-01-05,2023-02-17,66.91,VALEB671-2023-66.91,0.17063492063492064,90.9,0.13649989315282562,0.310163790847577,23.55,ITM,25.546141454901488,24.248924
